ID,MTB,SMTB,TKBUNDESLA,X,Y
1867,4220,Bad Driburg,Nordrhein-Westfalen,9.082265765,51.7486531
1868,4221,Brakel,Nordrhein-Westfalen,9.248907054,51.74865373
1869,4222,Höxter,Niedersachsen,9.415548347,51.74865439
1870,4223,Neuhaus im Solling,Niedersachsen,9.582189644,51.74865509
1871,4224,Lauenburg,Niedersachsen,9.748830945,51.74865583
1872,4225,Northeim West,Niedersachsen,9.91547225,51.7486566
1873,4226,Northeim Ost,Niedersachsen,10.08211356,51.74865741
1874,4227,Osterrode am Harz,Niedersachsen,10.24875487,51.74865826
1875,4228,Riefensbeek,Niedersachsen,10.41539619,51.74865914
1876,4229,Braunlage,Niedersachsen,10.58203751,51.74866005
1877,4230,Elbingerode (Harz),Niedersachsen,10.74867884,51.74866101
1878,4231,Blankenburg (Harz),Sachsen-Anhalt,10.91532018,51.748662
1879,4232,Quedlinburg,Sachsen-Anhalt,11.08196152,51.74866302
1880,4233,Ballstedt,Sachsen-Anhalt,11.24860286,51.74866409
1881,4234,Aschersleben,Sachsen-Anhalt,11.41524422,51.74866519
1882,4235,Güsten,Sachsen-Anhalt,11.58188558,51.74866632
1883,4236,Bernburg (Saale),Sachsen-Anhalt,11.74852694,51.7486675
1884,4237,Köthen (Anhalt),Sachsen-Anhalt,11.91516832,51.74866871
1885,4238,Osterninburg,Sachsen-Anhalt,12.0818097,51.74866997
1886,4239,Raguhn,Sachsen-Anhalt,12.24845109,51.74867126
1887,4240,Gräfenhainichen,Sachsen-Anhalt,12.41509248,51.7486726
1888,4241,Kemberg,Sachsen-Anhalt,12.58173389,51.74867397
1889,4242,Pretzsch (Elbe),Sachsen-Anhalt,12.74837531,51.74867539
1890,4243,Jessen (Elster),Sachsen-Anhalt,12.91501674,51.74867686
1891,4244,Annaburg,Brandenburg,13.08165818,51.74867837
1892,4245,Kolochau,Brandenburg,13.24829963,51.74867994
1893,4246,Schlieben,Brandenburg,13.4149411,51.74868155
1894,4247,Walddrehna,Brandenburg,13.58158258,51.74868322
1895,4248,Crinitz,Brandenburg,13.74822408,51.74868494
1896,4249,Calau,Brandenburg,13.91486559,51.74868672
1897,4250,Vetschau,Brandenburg,14.08150713,51.74868857
1898,4251,Cottbus West,Brandenburg,14.24814868,51.74869049
1899,4252,Cottbus Ost,Brandenburg,14.41479026,51.74869247
1900,4253,Forst Lausitz,Brandenburg,14.58143187,51.74869454
1905,4302,Goch,Nordrhein-Westfalen,6.082722834,51.64865943
1906,4303,Uedem,Nordrhein-Westfalen,6.249364156,51.6486594
1907,4304,Xanten,Nordrhein-Westfalen,6.416005478,51.64865941
1908,4305,Wesel,Nordrhein-Westfalen,6.582646798,51.64865946
1909,4306,Huenxe,Nordrhein-Westfalen,6.749288118,51.64865954
1910,4307,Dorsten,Nordrhein-Westfalen,6.915929438,51.64865967
1911,4308,Marl,Nordrhein-Westfalen,7.082570759,51.64865983
1912,4309,Recklinghausen,Nordrhein-Westfalen,7.24921208,51.64866002
1913,4310,Datteln,Nordrhein-Westfalen,7.415853401,51.64866025
1914,4311,Luenen,Nordrhein-Westfalen,7.582494724,51.64866052
1915,4312,Hamm,Nordrhein-Westfalen,7.749136048,51.64866083
1916,4313,Welver,Nordrhein-Westfalen,7.915777374,51.64866117
1917,4314,Lippetal,Nordrhein-Westfalen,8.082418701,51.64866154
1918,4315,Benninghausen,Nordrhein-Westfalen,8.24906003,51.64866195
1919,4316,Lippstadt,Nordrhein-Westfalen,8.415701362,51.6486624
1920,4317,Geseke,Nordrhein-Westfalen,8.582342695,51.64866289
1921,4318,Borchen,Nordrhein-Westfalen,8.748984032,51.64866341
1922,4319,Lichtenau,Nordrhein-Westfalen,8.915625371,51.64866396
1923,4320,Willebadessen,Nordrhein-Westfalen,9.082266713,51.64866456
1924,4321,Borgholz,Hessen,9.248908059,51.64866518
1925,4322,Bad Karlshafen,Hessen,9.415549408,51.64866585
1926,4323,Uslar,Hessen,9.582190761,51.64866655
1927,4324,Hardegsen,Niedersachsen,9.748832117,51.64866728
1928,4325,Nörten-Hardenberg,Niedersachsen,9.915473478,51.64866806
1929,4326,Katlenburg-Lindau,Niedersachsen,10.08211484,51.64866886
1930,4327,Gieboldehausen,Niedersachsen,10.24875621,51.64866971
1931,4328,Bad Lauterberg im Harz,Niedersachsen,10.41539759,51.64867059
1932,4329,Zorge,Niedersachsen,10.58203897,51.6486715
1933,4330,Benneckenstein Harz,Niedersachsen,10.74868035,51.64867246
1934,4331,Hasselfelde,Sachsen-Anhalt,10.91532174,51.64867344
1935,4332,Harzgerode,Sachsen-Anhalt,11.08196314,51.64867447
1936,4333,Königerode,Sachsen-Anhalt,11.24860454,51.64867553
1937,4334,Großörner,Sachsen-Anhalt,11.41524595,51.64867663
1938,4335,Hettstedt,Sachsen-Anhalt,11.58188736,51.64867777
1939,4336,Könnern,Sachsen-Anhalt,11.74852878,51.64867894
1940,4337,Gröbzig,Sachsen-Anhalt,11.91517021,51.64868015
1941,4338,Zörbig,Sachsen-Anhalt,12.08181165,51.64868141
1942,4339,Bitterfeld West,Sachsen-Anhalt,12.2484531,51.6486827
1943,4340,Bitterfeld Ost,Sachsen-Anhalt,12.41509455,51.64868403
1944,4341,Söllichau,Sachsen-Anhalt,12.58173601,51.64868541
1945,4342,Bad Schmiedeberg,Sachsen-Anhalt,12.74837749,51.64868683
1946,4343,Dommitzsch,Sachsen-Anhalt,12.91501897,51.64868829
1947,4344,Züllsdorf,Brandenburg,13.08166047,51.6486898
1948,4345,Herzberg Elster,Brandenburg,13.24830197,51.64869136
1949,4346,Schilda,Brandenburg,13.4149435,51.64869297
1950,4347,Doberflug-Kirchhain,Brandenburg,13.58158503,51.64869464
1951,4348,Finsterwalde,Brandenburg,13.74822658,51.64869636
1952,4349,Göllnitz,Brandenburg,13.91486815,51.64869814
1953,4350,Altdöbern,Brandenburg,14.08150974,51.64869999
1954,4351,Drebkau,Brandenburg,14.24815136,51.6487019
1955,4352,Sellessen,Brandenburg,14.41479299,51.64870388
1956,4353,Döbern,Brandenburg,14.58143465,51.64870595
1957,4354,Forst Lausitz Gr. Bademeusel,Brandenburg,14.74807634,51.64870809
1962,4403,Geldern,Nordrhein-Westfalen,6.249364155,51.54867086
1963,4404,Issum,Nordrhein-Westfalen,6.416005531,51.54867087
1964,4405,Rheinberg,Nordrhein-Westfalen,6.582646908,51.54867092
1965,4406,Dinslaken,Nordrhein-Westfalen,6.749288283,51.548671
1966,4407,Bottrop,Nordrhein-Westfalen,6.915929659,51.54867113
1967,4408,Gelsenkirchen,Nordrhein-Westfalen,7.082571035,51.54867128
1968,4409,Herne,Nordrhein-Westfalen,7.249212412,51.54867148
1969,4410,Dortmund,Nordrhein-Westfalen,7.415853789,51.54867171
1970,4411,Kamen,Nordrhein-Westfalen,7.582495167,51.54867198
1971,4412,Unna,Nordrhein-Westfalen,7.749136547,51.54867228
1972,4413,Werl,Nordrhein-Westfalen,7.915777928,51.54867262
1973,4414,Soest,Nordrhein-Westfalen,8.082419311,51.548673
1974,4415,Anroechte,Nordrhein-Westfalen,8.249060696,51.54867341
1975,4416,Effeln,Nordrhein-Westfalen,8.415702083,51.54867386
1976,4417,Bueren,Nordrhein-Westfalen,8.582343472,51.54867434
1977,4418,Wuennenberg,Nordrhein-Westfalen,8.748984864,51.54867486
1978,4419,Kleinenberg,Hessen,8.915626259,51.54867542
1979,4420,Peckelsheim,Hessen,9.082267657,51.54867601
1980,4421,Borgentreich,Hessen,9.248909058,51.54867664
1981,4422,Trendelburg,Hessen,9.415550463,51.5486773
1982,4423,Oedelsheim,Hessen,9.582191871,51.548678
1983,4424,Dransfeld,Hessen,9.748833283,51.54867874
1984,4425,Göttingen,Niedersachsen,9.915474699,51.54867951
1985,4426,Ebergötzen,Niedersachsen,10.08211612,51.54868032
1986,4427,Duderstadt,Niedersachsen,10.24875754,51.54868116
1987,4428,Weißenborn-Lüderode,Niedersachsen,10.41539897,51.54868204
1988,4429,Bad Sachsa,Niedersachsen,10.58204041,51.54868295
1989,4430,Nordhausen Nord,Niedersachsen,10.74868185,51.5486839
1990,4431,Stolberg (Harz),Sachsen-Anhalt,10.9153233,51.54868489
1991,4432,Dankrode,Sachsen-Anhalt,11.08196475,51.54868591
1992,4433,Wippra,Sachsen-Anhalt,11.2486062,51.54868698
1993,4434,Mansfeld,Sachsen-Anhalt,11.41524767,51.54868807
1994,4435,Lutherstadt Eisleben,Sachsen-Anhalt,11.58188914,51.54868921
1995,4436,Wettin,Sachsen-Anhalt,11.74853062,51.54869038
1996,4437,Halle (Saale) Nord,Sachsen-Anhalt,11.9151721,51.54869159
1997,4438,Landsberg,Sachsen-Anhalt,12.08181359,51.54869284
1998,4439,Brehna,Sachsen-Anhalt,12.24845509,51.54869413
1999,4440,Delitzsch,Sachsen-Anhalt,12.4150966,51.54869547
2000,4441,Bad Düben,Sachsen-Anhalt,12.58173812,51.54869684
2001,4442,Mockrehna,Sachsen,12.74837965,51.54869826
2002,4443,Torgau West,Sachsen,12.91502119,51.54869972
2003,4444,Torgau,Brandenburg,13.08166274,51.54870123
2004,4445,Falkenberg (Elster),Brandenburg,13.2483043,51.54870279
2005,4446,Bad Liebenwerda,Brandenburg,13.41494588,51.5487044
2006,4447,Rückersdorf,Brandenburg,13.58158747,51.54870606
2007,4448,Lauchhammer-Grünewalde,Brandenburg,13.74822908,51.54870778
2008,4449,Senftenberg West,Brandenburg,13.9148707,51.54870956
2009,4450,Senftenberg,Brandenburg,14.08151235,51.5487114
2010,4451,Welzow,Brandenburg,14.24815401,51.54871331
2011,4452,Spremberg,Brandenburg,14.4147957,51.5487153
2012,4453,Weißwasser,Brandenburg,14.58143742,51.54871736
2013,4454,Bad Muskau,Brandenburg,14.74807916,51.5487195
2018,4503,Straelen,Nordrhein-Westfalen,6.249364153,51.44868232
2019,4504,Kerken,Nordrhein-Westfalen,6.416005585,51.44868233
2020,4505,Moers,Nordrhein-Westfalen,6.582647017,51.44868238
2021,4506,Duisburg,Nordrhein-Westfalen,6.749288448,51.44868246
2022,4507,Muelheim an der Ruhr,Nordrhein-Westfalen,6.915929879,51.44868258
2023,4508,Essen,Nordrhein-Westfalen,7.08257131,51.44868274
2024,4509,Bochum,Nordrhein-Westfalen,7.249212742,51.44868294
2025,4510,Witten,Nordrhein-Westfalen,7.415854175,51.44868317
2026,4511,Schwerte,Nordrhein-Westfalen,7.582495608,51.44868344
2027,4512,Meneden,Nordrhein-Westfalen,7.749137043,51.44868374
2028,4513,Neheim-Huesten,Nordrhein-Westfalen,7.91577848,51.44868408
2029,4514,Moehnesee,Nordrhein-Westfalen,8.082419918,51.44868446
2030,4515,Hirschberg,Nordrhein-Westfalen,8.249061358,51.44868487
2031,4516,Warstein,Nordrhein-Westfalen,8.4157028,51.44868532
2032,4517,Alme,Nordrhein-Westfalen,8.582344245,51.4486858
2033,4518,Madfeld,Nordrhein-Westfalen,8.748985692,51.44868632
2034,4519,Marsberg,Hessen,8.915627142,51.44868688
2035,4520,Warburg,Hessen,9.082268595,51.44868747
2036,4521,Liebenau,Hessen,9.248910052,51.44868809
2037,4522,Hofgeismar,Hessen,9.415551512,51.44868876
2038,4523,Hann. Münden (Hannoversch Münden),Hessen,9.582192975,51.44868946
2039,4524,Scheden,Hessen,9.748834442,51.44869019
2040,4525,Friedland,Hessen,9.915475914,51.44869096
2041,4526,Gleichen,Niedersachsen,10.08211739,51.44869177
2042,4527,Berlingerode,Niedersachsen,10.24875887,51.44869261
2043,4528,Worbis,Thüringen,10.41540035,51.44869349
2044,4529,Bleicherode,Thüringen,10.58204184,51.4486944
2045,4530,Nordhausen Süd,Thüringen,10.74868334,51.44869535
2046,4531,Heringen (Helme),Sachsen-Anhalt,10.91532484,51.44869634
2047,4532,Kelbra,Sachsen-Anhalt,11.08196635,51.44869736
2048,4533,Sangerhausen,Sachsen-Anhalt,11.24860786,51.44869842
2049,4534,Allstedt,Sachsen-Anhalt,11.41524938,51.44869951
2050,4535,Erdeborn,Sachsen-Anhalt,11.5818909,51.44870065
2051,4536,Teutschenthal,Sachsen-Anhalt,11.74853244,51.44870182
2052,4537,Halle (Saale) Süd,Sachsen-Anhalt,11.91517398,51.44870303
2053,4538,Halle (Saale) Ost,Sachsen-Anhalt,12.08181552,51.44870428
2054,4539,Schkeuditz Nord,Sachsen-Anhalt,12.24845708,51.44870557
2055,4540,Zschortau,Sachsen,12.41509864,51.4487069
2056,4541,Eilenburg,Sachsen,12.58174022,51.44870827
2057,4542,Hohburg,Sachsen,12.7483818,51.44870969
2058,4543,Gneisenau St. Schildau,Sachsen,12.91502339,51.44871115
2059,4544,Belgern,Sachsen,13.081665,51.44871265
2060,4545,Mühlberg (Elbe),Brandenburg,13.24830662,51.44871421
2061,4546,Gröditz,Brandenburg,13.41494825,51.44871582
2062,4547,Elsterwerda,Brandenburg,13.5815899,51.44871748
2063,4548,Lauchhammer,Brandenburg,13.74823156,51.4487192
2064,4549,Schwarzheide N. L.,Brandenburg,13.91487324,51.44872098
2065,4550,Lauta,Brandenburg,14.08151494,51.44872282
2066,4551,Hoyerswerda,Sachsen,14.24815666,51.44872473
2067,4552,Weißkollm,Sachsen,14.4147984,51.44872671
2068,4553,Weißwasser Süd,Sachsen,14.58144017,51.44872876
2069,4554,Weißkeißel,Sachsen,14.74808197,51.4487309
2070,4555,Pechern,Sachsen,14.9147238,51.44873313
2074,4603,Nettetal,Nordrhein-Westfalen,6.249364152,51.34869378
2075,4604,Kempen,Nordrhein-Westfalen,6.416005639,51.34869379
2076,4605,Krefeld,Nordrhein-Westfalen,6.582647126,51.34869383
2077,4606,Duesseldorf-Kaiserswerth,Nordrhein-Westfalen,6.749288612,51.34869392
2078,4607,Heiligenhaus,Nordrhein-Westfalen,6.915930098,51.34869404
2079,4608,Velbert,Nordrhein-Westfalen,7.082571584,51.3486942
2080,4609,Hattingen,Nordrhein-Westfalen,7.249213071,51.3486944
2081,4610,Hagen,Nordrhein-Westfalen,7.415854559,51.34869463
2082,4611,Hagen-Hohenlimburg,Nordrhein-Westfalen,7.582496047,51.3486949
2083,4612,Iserlohn,Nordrhein-Westfalen,7.749137537,51.3486952
2084,4613,Balve,Nordrhein-Westfalen,7.915779029,51.34869554
2085,4614,Arnsberg,Nordrhein-Westfalen,8.082420522,51.34869591
2086,4615,Meschede,Nordrhein-Westfalen,8.249062017,51.34869633
2087,4616,Olsberg,Nordrhein-Westfalen,8.415703514,51.34869677
2088,4617,Brilon,Hessen,8.582345014,51.34869726
2089,4618,Adorf,Hessen,8.748986516,51.34869778
2090,4619,Mengeringhausen,Hessen,8.915628021,51.34869833
2091,4620,Arolsen,Hessen,9.082269529,51.34869892
2092,4621,Wolfhagen,Hessen,9.24891104,51.34869955
2093,4622,Kassel West,Hessen,9.415552555,51.34870021
2094,4623,Kassel Ost,Hessen,9.582194073,51.34870091
2095,4624,Hedemünden,Hessen,9.748835596,51.34870164
2096,4625,Witzenhausen,Hessen,9.915477122,51.34870241
2097,4626,Heilbad Heiligenstadt,Thüringen,10.08211865,51.34870322
2098,4627,Leinefelde West,Thüringen,10.24876019,51.34870406
2099,4628,Leinefeld Ost,Thüringen,10.41540173,51.34870493
2100,4629,Menteroda,Thüringen,10.58204327,51.34870585
2101,4630,Schemberg,Thüringen,10.74868482,51.3487068
2102,4631,Sonderhausen,Thüringen,10.91532638,51.34870778
2103,4632,Bad Frankenhausen (Kyffh.),Thüringen,11.08196794,51.3487088
2104,4633,Artern (Unstrut),Sachsen-Anhalt,11.24860951,51.34870986
2105,4634,Ziegelroda,Sachsen-Anhalt,11.41525108,51.34871096
2106,4635,Querfurt,Sachsen-Anhalt,11.58189266,51.34871209
2107,4636,Mücheln (Geiseltal),Sachsen-Anhalt,11.74853425,51.34871326
2108,4637,Merseburg (Saale),Sachsen-Anhalt,11.91517584,51.34871447
2109,4638,Leuna,Sachsen-Anhalt,12.08181744,51.34871571
2110,4639,Leipzig West,Sachsen-Anhalt,12.24845905,51.348717
2111,4640,Leipzig,Sachsen,12.41510067,51.34871833
2112,4641,Taucha,Sachsen,12.5817423,51.3487197
2113,4642,Wurzen,Sachsen,12.74838394,51.34872112
2114,4643,Dahlen,Sachsen,12.91502559,51.34872257
2115,4644,Oschatz-Merkwitz,Sachsen,13.08166725,51.34872408
2116,4645,Riesa,Brandenburg,13.24830892,51.34872563
2117,4646,Zeithain,Sachsen,13.41495061,51.34872724
2118,4647,Hirschfeld,Brandenburg,13.58159231,51.3487289
2119,4648,Ortrand,Brandenburg,13.74823403,51.34873062
2120,4649,Schwepnitz,Brandenburg,13.91487576,51.34873239
2121,4650,Bernsdorf,Brandenburg,14.08151751,51.34873423
2122,4651,Wittichenau,Sachsen,14.24815929,51.34873614
2123,4652,Lohsa,Sachsen,14.41480109,51.34873812
2124,4653,Klitten,Sachsen,14.58144291,51.34874017
2125,4654,Rietschen,Sachsen,14.74808476,51.34874231
2126,4655,Rothenburg (Oberlausitz),Sachsen,14.91472665,51.34874453
2127,4656,Nieder Neundorf Ost,Sachsen,15.08136857,51.34874685
2129,4702,Elmpt,Nordrhein-Westfalen,6.082722608,51.24870526
2130,4703,Schwalmtal,Nordrhein-Westfalen,6.249364151,51.24870523
2131,4704,Viersen,Nordrhein-Westfalen,6.416005693,51.24870524
2132,4705,Willich,Nordrhein-Westfalen,6.582647234,51.24870529
2133,4706,Duesseldorf,Nordrhein-Westfalen,6.749288775,51.24870538
2134,4707,Mettmann,Nordrhein-Westfalen,6.915930316,51.2487055
2135,4708,Wuppertal-Elberfeld,Nordrhein-Westfalen,7.082571857,51.24870566
2136,4709,Wuppertal-Barmen,Nordrhein-Westfalen,7.249213398,51.24870585
2137,4710,Radevormwald,Nordrhein-Westfalen,7.415854941,51.24870608
2138,4711,Luedenscheid,Nordrhein-Westfalen,7.582496484,51.24870635
2139,4712,Altena,Nordrhein-Westfalen,7.749138029,51.24870666
2140,4713,Plettenberg,Nordrhein-Westfalen,7.915779575,51.24870699
2141,4714,Endorf,Nordrhein-Westfalen,8.082421122,51.24870737
2142,4715,Eslohe (Sauerland),Nordrhein-Westfalen,8.249062672,51.24870778
2143,4716,Boedefeld,Nordrhein-Westfalen,8.415704224,51.24870823
2144,4717,Niedersfeld,Hessen,8.582345778,51.24870871
2145,4718,Goddelsheim,Hessen,8.748987335,51.24870923
2146,4719,Korbach,Hessen,8.915628895,51.24870978
2147,4720,Waldeck,Hessen,9.082270457,51.24871037
2148,4721,Naumburg,Hessen,9.248912023,51.248711
2149,4722,Niederzwehren,Hessen,9.415553593,51.24871166
2150,4723,Oberkaufungen,Hessen,9.582195166,51.24871236
2151,4724,Großalmerode,Hessen,9.748836742,51.24871309
2152,4725,Bad Sooden-Allendorf,Hessen,9.915478323,51.24871386
2153,4726,Grebendorf,Hessen,10.08211991,51.24871466
2154,4727,Küllstedt,Hessen,10.2487615,51.2487155
2155,4728,Mühlausen (Thüringen) Nord,Thüringen,10.41540309,51.24871638
2156,4729,Schlotheim,Thüringen,10.58204469,51.24871729
2157,4730,Ebeleben,Thüringen,10.7486863,51.24871824
2158,4731,Greußen,Thüringen,10.91532791,51.24871922
2159,4732,Kindelbrück,Thüringen,11.08196952,51.24872024
2160,4733,Oberheldrungen,Thüringen,11.24861114,51.2487213
2161,4734,Wiehe,Sachsen-Anhalt,11.41525277,51.24872239
2162,4735,Nebra (Unstrut),Sachsen-Anhalt,11.58189441,51.24872353
2163,4736,Freyburg (Unstrut),Sachsen-Anhalt,11.74853605,51.24872469
2164,4737,Weißenfles Nord,Sachsen-Anhalt,11.9151777,51.2487259
2165,4738,Bad Dürrenberg,Sachsen-Anhalt,12.08181935,51.24872715
2166,4739,Zwenkau,Sachsen-Anhalt,12.24846102,51.24872843
2167,4740,Leipzig Süd,Sachsen,12.41510269,51.24872976
2168,4741,Naunhof,Sachsen,12.58174437,51.24873113
2169,4742,Grimma,Sachsen,12.74838607,51.24873254
2170,4743,Mutzschen,Sachsen,12.91502777,51.248734
2171,4744,Oschatz,Sachsen,13.08166948,51.2487355
2172,4745,Riesa-Pausitz,Sachsen,13.24831121,51.24873706
2173,4746,Zehren,Sachsen,13.41495295,51.24873866
2174,4747,Großenhain,Sachsen,13.58159471,51.24874032
2175,4748,Radeburg,Sachsen,13.74823648,51.24874203
2176,4749,Königsbrück,Sachsen,13.91487827,51.24874381
2177,4750,Kamenz,Sachsen,14.08152007,51.24874564
2178,4751,Panschwitz-Kuckau,Sachsen,14.2481619,51.24874755
2179,4752,Großdubrau,Sachsen,14.41480376,51.24874953
2180,4753,Baruth,Sachsen,14.58144563,51.24875158
2181,4754,Niesky,Sachsen,14.74808754,51.24875371
2182,4755,Niesky Ost,Sachsen,14.91472948,51.24875594
2183,4756,Zodel,Sachsen,15.08137145,51.24875825
2185,4802,Wassenberg,Nordrhein-Westfalen,6.082722554,51.14871672
2186,4803,Wegberg,Nordrhein-Westfalen,6.249364151,51.14871669
2187,4804,Moenchengladbach,Nordrhein-Westfalen,6.416005747,51.1487167
2188,4805,Korschenbroich,Nordrhein-Westfalen,6.582647343,51.14871675
2189,4806,Neuss,Nordrhein-Westfalen,6.749288938,51.14871683
2190,4807,Hilden,Nordrhein-Westfalen,6.915930533,51.14871695
2191,4808,Solingen,Nordrhein-Westfalen,7.082572128,51.14871711
2192,4809,Remscheid,Nordrhein-Westfalen,7.249213724,51.14871731
2193,4810,Wipperfuerth,Nordrhein-Westfalen,7.415855321,51.14871754
2194,4811,Meinerzhagen,Nordrhein-Westfalen,7.582496918,51.14871781
2195,4812,Herscheid,Nordrhein-Westfalen,7.749138517,51.14871811
2196,4813,Attendorn,Nordrhein-Westfalen,7.915780118,51.14871845
2197,4814,Lennestadt,Nordrhein-Westfalen,8.08242172,51.14871882
2198,4815,Schmallenberg,Nordrhein-Westfalen,8.249063324,51.14871924
2199,4816,Girkhausen,Nordrhein-Westfalen,8.41570493,51.14871968
2200,4817,Winterberg,Hessen,8.582346539,51.14872016
2201,4818,Medebach,Hessen,8.74898815,51.14872068
2202,4819,Fürstenberg,Hessen,8.915629764,51.14872124
2203,4820,Bad Wildungen,Hessen,9.082271381,51.14872183
2204,4821,Fritzlar,Hessen,9.248913001,51.14872245
2205,4822,Gudensberg,Hessen,9.415554625,51.14872311
2206,4823,Melsungen,Hessen,9.582196252,51.14872381
2207,4824,Hessisch Lichtenau,Hessen,9.748837883,51.14872454
2208,4825,Waldkappel,Hessen,9.915479518,51.14872531
2209,4826,Eschwege,Hessen,10.08212116,51.14872611
2210,4827,Treffurt,Hessen,10.2487628,51.14872695
2211,4828,Mühlhausen (Thüringen) Süd,Thüringen,10.41540445,51.14872783
2212,4829,Bad Langensalza,Thüringen,10.5820461,51.14872874
2213,4830,Großvargula,Thüringen,10.74868776,51.14872968
2214,4831,Gebesee,Thüringen,10.91532943,51.14873067
2215,4832,Sömmerda,Thüringen,11.0819711,51.14873169
2216,4833,Kölleda,Thüringen,11.24861277,51.14873274
2217,4834,Buttstädt,Sachsen-Anhalt,11.41525445,51.14873383
2218,4835,Eckartsberga,Sachsen-Anhalt,11.58189614,51.14873496
2219,4836,Naumburg (Saale),Sachsen-Anhalt,11.74853784,51.14873613
2220,4837,Weißenfels Süd,Sachsen-Anhalt,11.91517954,51.14873734
2221,4838,Hohenmölsen,Sachsen-Anhalt,12.08182125,51.14873858
2222,4839,Groitzsch,Sachsen-Anhalt,12.24846297,51.14873987
2223,4840,Borna,Sachsen,12.4151047,51.14874119
2224,4841,Borna Ost,Sachsen,12.58174644,51.14874256
2225,4842,Colditz,Sachsen,12.74838818,51.14874397
2226,4843,Leisnig,Sachsen,12.91502994,51.14874542
2227,4844,Döbeln,Sachsen,13.08167171,51.14874693
2228,4845,Lommatzsch,Sachsen,13.24831349,51.14874848
2229,4846,Meißen,Sachsen,13.41495528,51.14875008
2230,4847,Coswig,Sachsen,13.58159709,51.14875174
2231,4848,Dresden Nord,Sachsen,13.74823892,51.14875345
2232,4849,Radeberg,Sachsen,13.91488076,51.14875522
2233,4850,Großröhrsdorf,Sachsen,14.08152262,51.14875706
2234,4851,Bischofswerda,Sachsen,14.2481645,51.14875896
2235,4852,Bautzen,Sachsen,14.41480641,51.14876093
2236,4853,Weißenberg,Sachsen,14.58144834,51.14876298
2237,4854,Löbau Nord,Sachsen,14.7480903,51.14876512
2238,4855,Görlitz,Sachsen,14.91473229,51.14876734
2239,4856,Ludwigsdorf,Sachsen,15.08137432,51.14876965
2240,4901,Selfkant,Nordrhein-Westfalen,5.916080847,51.04872824
2241,4902,Heinsberg,Nordrhein-Westfalen,6.0827225,51.04872817
2242,4903,Erkelenz,Nordrhein-Westfalen,6.249364151,51.04872814
2243,4904,Titz,Nordrhein-Westfalen,6.416005801,51.04872815
2244,4905,Grevenbroich,Nordrhein-Westfalen,6.582647451,51.0487282
2245,4906,Pulheim,Nordrhein-Westfalen,6.7492891,51.04872829
2246,4907,Leverkusen,Nordrhein-Westfalen,6.915930749,51.04872841
2247,4908,Burscheid,Nordrhein-Westfalen,7.082572399,51.04872857
2248,4909,Kuerten,Nordrhein-Westfalen,7.249214048,51.04872876
2249,4910,Lindlar,Nordrhein-Westfalen,7.415855699,51.04872899
2250,4911,Gummersbach,Nordrhein-Westfalen,7.582497351,51.04872926
2251,4912,Drolshagen,Nordrhein-Westfalen,7.749139004,51.04872956
2252,4913,Olpe,Nordrhein-Westfalen,7.915780658,51.0487299
2253,4914,Kirchhundem,Nordrhein-Westfalen,8.082422314,51.04873028
2254,4915,Wingeshausen,Nordrhein-Westfalen,8.249063973,51.04873069
2255,4916,Bad Berleburg,Hessen,8.415705633,51.04873113
2256,4917,Battenberg (Eder),Hessen,8.582347295,51.04873162
2257,4918,Frankenberg (Eder),Hessen,8.748988961,51.04873213
2258,4919,Frankenau,Hessen,8.915630628,51.04873269
2259,4920,Armsfeld,Hessen,9.082272299,51.04873328
2260,4921,Borken (Hessen),Hessen,9.248913974,51.0487339
2261,4922,Homberg (Efze),Hessen,9.415555651,51.04873456
2262,4923,Altmorschen,Hessen,9.582197332,51.04873526
2263,4924,Seifertshausen,Hessen,9.748839017,51.04873599
2264,4925,Sontra,Hessen,9.915480706,51.04873675
2265,4926,Herleshausen,Hessen,10.0821224,51.04873756
2266,4927,Creuzburg,Hessen,10.2487641,51.0487384
2267,4928,Mihla,Thüringen,10.4154058,51.04873927
2268,4929,Behringen,Thüringen,10.58204751,51.04874018
2269,4930,Gräfentonna,Thüringen,10.74868922,51.04874113
2270,4931,Erfurt Nordwest,Thüringen,10.91533094,51.04874211
2271,4932,Erfurt Nord,Thüringen,11.08197266,51.04874312
2272,4933,Weimar Nordwest,Thüringen,11.24861439,51.04874418
2273,4934,Weimar Nord,Thüringen,11.41525613,51.04874527
2274,4935,Apolda,Sachsen-Anhalt,11.58189787,51.0487464
2275,4936,Camburg,Sachsen-Anhalt,11.74853962,51.04874757
2276,4937,Osterfeld,Sachsen-Anhalt,11.91518138,51.04874877
2277,4938,Zeitz,Sachsen-Anhalt,12.08182314,51.04875001
2278,4939,Meuselwitz,Sachsen-Anhalt,12.24846491,51.0487513
2279,4940,Altenburg Nord,Sachsen,12.41510669,51.04875262
2280,4941,Frohburg,Sachsen,12.58174849,51.04875399
2281,4942,Rochlitz,Sachsen,12.74839029,51.04875539
2282,4943,Geringswalde,Sachsen,12.9150321,51.04875685
2283,4944,Waldheim,Sachsen,13.08167392,51.04875835
2284,4945,Roßwein,Sachsen,13.24831575,51.0487599
2285,4946,Mohorn,Sachsen,13.4149576,51.0487615
2286,4947,Wilsdruff,Sachsen,13.58159946,51.04876315
2287,4948,Dresden,Sachsen,13.74824134,51.04876486
2288,4949,Dresden Ost,Sachsen,13.91488324,51.04876663
